Wall time,Step,Value
1716923031.903232,9601,1921.4324951171875
1716923373.477506,9612,854.3374633789062
1716923888.141228,9628,563.6076049804688
1716924411.493961,9652,2520.740478515625
1716924663.596623,9658,1817.96728515625
1716925267.507098,9681,1180.0177001953125
1716925777.387547,9699,1299.91845703125
1716927262.786081,9760,1586.124755859375
1716927481.200224,9769,2970.171875
1716928669.530251,9813,1817.7939453125
1716929302.956714,9841,731.6671142578125
1716929465.752108,9844,2069.68408203125
1716930417.910905,9884,1791.97607421875
1716931078.404216,9908,2800.458984375
1716932732.373061,9973,960.6339721679688
1716935030.079039,10051,1411.6337890625
1716935212.245231,10056,1182.2791748046875
1716935277.424939,10059,479.52655029296875
1716935590.888541,10073,1468.571533203125
1716936039.623095,10085,1092.08056640625
1716936829.549069,10108,2568.46435546875
1716937044.287932,10114,3020.729736328125
1716937516.684377,10129,964.5665283203125
1716938035.314497,10145,1450.775390625
1716938677.368778,10169,1760.040771484375
1716939122.944377,10186,1293.2119140625
1716940715.693888,10246,1174.8349609375
1716940982.668463,10257,1285.5029296875
1716941569.474433,10277,915.1050415039062
1716941779.328757,10284,1879.49853515625
1716941895.176261,10289,934.320556640625
1716944704.54629,10397,1351.550048828125
1716944824.79145,10400,1222.3785400390625
1716945305.667781,10421,2727.71044921875
1716945424.190853,10426,570.2047729492188
1716946633.175967,10469,3906.263671875
1716946984.588023,10480,3198.3603515625
1716947478.102234,10490,959.0671997070312
1716947597.615882,10494,1362.92919921875
1716948302.888044,10523,1987.374755859375
1716948463.471988,10532,1187.69287109375
1716949186.172761,10555,1071.614990234375
1716949221.990369,10556,3391.6044921875
1716949639.698575,10568,1816.277587890625
1716950456.260805,10599,818.86669921875
1716950694.927498,10608,1939.9605712890625
1716951053.62046,10625,1109.065673828125
1716951198.613341,10630,1357.26025390625
1716951492.583132,10639,837.8302612304688
1716951732.605031,10647,1355.59912109375
1716951935.991233,10655,1038.3408203125
1716952370.402107,10672,995.2009887695312
1716953077.144803,10702,2198.304443359375
1716953411.552938,10712,897.1842041015625
1716954222.409955,10749,1628.2188720703125
1716954394.611174,10758,876.3426513671875
1716954402.868093,10759,1253.2060546875
1716955035.692353,10781,1324.259033203125
1716955222.705509,10788,3265.01611328125
1716956089.412148,10816,1275.37255859375
1716956308.804855,10826,938.0106811523438
1716956402.137347,10831,1814.9556884765625
1716956757.624476,10842,1277.8223876953125
1716957070.357282,10851,703.4708251953125
1716957487.305788,10865,1426.45166015625
1716958450.806239,10903,943.7852172851562
1716958578.093875,10906,994.9299926757812
1716959413.760688,10940,1381.1177978515625
1716959547.705556,10944,1456.6959228515625
1716960158.695797,10967,1557.017333984375
1716960320.799196,10973,933.1051025390625
1716960388.746575,10975,1046.0870361328125
1716961432.735567,11015,964.0342407226562
1716961702.231775,11021,1405.986083984375
1716961760.682242,11023,2471.11962890625
1716962058.454532,11034,1863.56884765625
1716962207.436559,11039,1671.55029296875
1716962697.785345,11053,1986.5673828125
1716962954.739942,11062,1360.599365234375
1716963433.157317,11078,1865.2421875
1716964048.781688,11103,1189.23681640625
1716964448.401096,11122,2147.371337890625
1716964640.960192,11131,1703.6248779296875
1716965145.167866,11149,3222.33935546875
1716965915.120838,11176,1718.2716064453125
1716966386.400062,11199,852.69140625
1716966441.015294,11201,1259.92333984375
1716966464.635382,11202,953.88330078125
1716968210.202225,11261,1509.467041015625
1716968299.492691,11264,609.39501953125
1716968475.879739,11273,980.0987548828125
1716969556.380888,11311,2966.525390625
1716970865.876456,11362,1329.29150390625
1716972008.380152,11412,4522.63134765625
1716972166.846687,11420,1967.227783203125
1716972917.647358,11456,1629.776611328125
1716973466.352585,11473,1542.9720458984375
1716973934.634927,11493,1818.9979248046875
1716974642.293993,11521,1898.632568359375
1716974742.253459,11524,527.3770751953125
1716974898.673599,11531,1998.930908203125
1716974918.110421,11533,561.9171142578125
1716975348.707544,11550,1454.551025390625
1716975547.360489,11558,1281.227294921875
1716975709.776271,11567,1759.02099609375
1716976084.663452,11582,1473.65478515625
1716976414.355147,11598,596.47607421875
1716977621.949709,11637,3177.53662109375
1716977985.235905,11649,1486.5357666015625
1716978348.089319,11661,1310.095703125
1716978677.033621,11672,1971.79296875
1716978958.391976,11686,1439.3656005859375
1716978994.263835,11688,1187.770263671875
1716979775.470346,11724,942.8743896484375
1716980954.79307,11760,2599.04638671875
1716981827.542655,11787,1571.635986328125
1716982175.159346,11802,2051.8701171875
1716982956.773981,11832,1611.12890625
1716983572.894048,11856,2739.36767578125
1716984138.48093,11874,1164.7716064453125
1716985017.239126,11907,1641.17724609375
1716985720.806177,11934,2638.6689453125
1716986157.817332,11947,2465.91259765625
1716986312.733938,11949,1196.7216796875
1716986323.28267,11950,1140.343017578125
1716986727.631694,11970,2059.603515625
1716986851.682576,11975,501.3243408203125
1716987265.159783,11989,1040.09814453125
1716987464.574256,11999,1764.248291015625
1716987635.859371,12004,1937.040771484375
1716987857.270605,12011,2595.3916015625
1716988321.067944,12030,518.7072143554688
1716988590.830653,12042,2352.43359375
1716989409.905136,12077,1057.501953125
1716991110.281536,12139,998.5223388671875
1716991451.71558,12154,1628.512451171875
1716991815.894873,12165,1144.58740234375
1716991891.349609,12169,2416.74609375
1716992227.177931,12185,1711.6968994140625
1716993353.529368,12218,2404.544677734375
1716993711.434439,12227,765.19287109375
1716995150.896333,12271,2757.276611328125
1716995566.678433,12291,1184.324951171875
1716995681.270767,12294,1056.71484375
1716996013.825978,12310,1572.867919921875
1716996574.698875,12326,1255.6728515625
1716998129.434986,12397,2308.34716796875
1716998345.211469,12406,679.923095703125
1716999151.217113,12437,1172.419677734375
1716999688.044761,12456,3721.150390625
1716999737.802847,12459,2902.65869140625
1717000361.422277,12481,3081.36962890625
1717002180.374114,12546,1675.173095703125
1717002288.294531,12554,1647.021728515625
1717002888.286709,12575,1437.783203125
1717003444.638136,12597,1102.05224609375
1717004207.744013,12626,1358.4111328125
1717005332.821788,12672,1543.4339599609375
1717006029.301512,12700,870.5816040039062
1717007484.75277,12759,1469.8056640625
1717008058.619825,12775,1249.1326904296875
1717008892.719761,12806,1099.790283203125
1717009621.548796,12835,1157.3466796875
1717010429.342222,12860,1933.927978515625
1717010556.314449,12865,1834.596923828125
1717010852.688247,12878,2031.004638671875
1717011032.032804,12891,2093.744140625
1717011209.359011,12897,2022.9697265625
1717012348.515789,12939,2499.836669921875
1717012360.701148,12940,1954.0604248046875
1717012793.529053,12960,1286.50048828125
1717014066.201878,13018,2129.0068359375
1717014418.988649,13035,1471.319580078125
1717015077.865936,13062,1810.327392578125
1717015111.885486,13063,963.0159912109375
1717015288.764369,13071,1297.977783203125
1717015741.474914,13083,1999.54443359375
1717016026.868328,13095,2616.28564453125
1717016459.483737,13110,901.054931640625
1717016543.122207,13114,1565.04248046875
1717017069.337572,13131,1247.59716796875
1717017639.604597,13149,784.32177734375
1717018063.679512,13167,2374.28564453125
1717018402.895593,13182,1672.5714111328125
1717018770.223207,13192,1107.0919189453125
1717018797.765351,13195,1069.9222412109375
1717019119.376357,13207,1759.68359375
1717019127.400143,13208,1871.8173828125
1717019295.93225,13212,1596.5887451171875
1717019929.824149,13240,1022.5277099609375
1717020476.214414,13266,1182.9349365234375
1717021360.519943,13299,877.4256591796875
1717021692.352289,13314,1136.0225830078125
1717022594.213703,13350,1402.0604248046875
1717023962.974641,13403,787.553466796875
1717024087.406356,13407,1453.447265625
1717024493.950871,13427,2154.611328125
1717025505.223633,13476,1101.399658203125
1717026003.748204,13505,1220.863037109375
1717027018.858255,13547,1607.278076171875
1717028154.831402,13598,1060.423095703125
1717028565.912388,13613,837.7843017578125
1717028823.209215,13621,2366.773681640625
1717028930.115306,13627,3017.454833984375
1717029937.491215,13677,1293.4010009765625
1717030028.530104,13680,1559.333984375
1717030107.993766,13683,745.926025390625
1717030400.268697,13696,601.1690063476562
1717030963.104077,13723,1543.595458984375
1717031598.933767,13748,451.4340515136719
1717031778.29425,13755,1622.04931640625
1717032258.345846,13777,1501.25341796875
1717032701.893028,13798,2670.97802734375
1717032959.91802,13811,986.458984375
1717033624.947595,13846,3291.92578125
1717034179.038336,13869,1012.3651733398438
1717034209.837873,13872,1753.5009765625
1717034488.118408,13885,2417.56298828125
1717034538.146323,13889,1048.826904296875
1717035574.89569,13938,954.8487548828125
1717035671.830253,13939,1487.002685546875
1717036179.554983,13958,423.56463623046875
1717036322.283813,13961,1859.832275390625
1717036573.143326,13970,1475.6072998046875
1717036591.698052,13971,1083.3486328125
1717036826.074082,13977,1440.2205810546875
1717037324.074276,13997,1137.8785400390625
1717037336.55091,13999,1719.251220703125
1717039311.116003,14081,1841.277587890625
1717039518.270299,14087,1729.7646484375
1717041143.523327,14162,1275.898681640625
1717041770.253647,14190,1561.4639892578125
1717042662.912034,14222,1929.403564453125
1717042829.86798,14228,943.9908447265625
1717043313.706707,14251,1802.3599853515625
1717044155.488148,14288,1477.129638671875
1717044174.343326,14289,1009.6754760742188
1717044324.118629,14295,1744.7706298828125
1717044563.773049,14304,873.157470703125
1717044969.710477,14321,1183.17138671875
1717045289.037542,14333,1974.059326171875
1717045350.816082,14339,773.6100463867188
1717045885.774941,14359,1215.9384765625
1717045922.983705,14363,1274.622314453125
1717046548.047256,14387,1119.7227783203125
1717046789.869398,14398,1141.62841796875
1717048058.277941,14448,2740.028076171875
1717048588.093841,14472,2198.51318359375
1717049190.01418,14495,1528.341796875
1717050018.321972,14531,1442.070068359375
1717050466.060585,14555,3300.0068359375
1717050524.715524,14557,808.0806884765625
1717050593.950972,14558,2170.96044921875
1717051981.863152,14618,1756.27587890625
1717052434.284166,14633,2386.44091796875
1717052534.036548,14639,831.6129150390625
1717053182.561354,14669,1531.994140625
1717053339.335141,14678,1031.80908203125
1717053467.483388,14682,1106.16259765625
1717053615.501538,14688,1899.4598388671875
1717053939.801865,14704,1868.6402587890625
1717055011.23468,14747,1514.75146484375
1717055436.996523,14759,1312.59619140625
1717055919.673418,14780,1595.662841796875
1717055971.64568,14781,1132.843505859375
1717056043.460133,14785,546.2275390625
1717056131.331701,14789,857.6638793945312
1717056195.237532,14793,777.732421875
1717056784.994299,14810,1387.703125
