Wall time,Step,Value
1717279467.680906,5828,-330.0489807128906
1717279706.605253,5835,-531.59814453125
1717280633.197472,5862,-1471.295166015625
1717280687.883957,5864,-350.8793029785156
1717280837.567568,5871,-1113.948974609375
1717281527.193462,5889,-320.0
1717281785.157308,5898,-1125.1456298828125
1717282028.256896,5907,-500.5340270996094
1717282272.937315,5917,-963.4635620117188
1717282582.786329,5928,-1402.6259765625
1717282641.171566,5932,-581.7135620117188
1717282661.114064,5933,-460.0
1717283250.270271,5952,-590.5306396484375
1717283352.970238,5957,-611.3279418945312
1717283444.22684,5959,-1240.0
1717283506.425814,5963,-671.0375366210938
1717283901.145631,5972,-300.0
1717284588.148247,5990,-370.58642578125
1717285276.065567,6010,-150.36558532714844
1717285427.504093,6015,-963.9309692382812
1717285655.784733,6024,-40.0
1717285848.012398,6030,-201.07870483398438
1717285867.19038,6031,-520.7545776367188
1717285942.049353,6035,-702.60205078125
1717285980.572205,6038,-501.64007568359375
1717286777.549826,6060,-520.0
1717287203.240784,6078,-300.0
1717287375.766146,6082,-720.0
1717287558.54977,6087,-200.87115478515625
1717288033.912126,6103,-510.5346984863281
1717288081.24352,6105,-360.5474548339844
1717288666.660283,6121,-481.84490966796875
1717288715.410716,6123,-590.0
1717288978.52271,6129,-330.0
1717289003.532706,6131,-130.0
1717289066.772606,6133,-682.0701293945312
1717289384.857248,6145,-1303.5313720703125
1717289443.860287,6147,-792.060302734375
1717289471.743058,6149,-261.4442138671875
1717290229.910332,6172,-610.447509765625
1717290470.612104,6181,-590.0
1717290574.651355,6184,-330.0
1717290967.363702,6200,-1762.6630859375
1717291424.446592,6211,-861.7684326171875
1717291549.623622,6213,-2037.0684814453125
1717291684.740605,6219,-300.0
1717292203.223665,6232,-1642.94287109375
1717292401.247196,6237,-943.8650512695312
1717292521.180994,6244,-270.0
1717292760.116388,6250,-1997.195556640625
1717293153.773508,6263,-120.54728698730469
1717293948.682346,6289,-850.0
1717294528.371311,6312,-621.6427001953125
1717294617.046341,6316,-130.0
1717294649.195911,6317,-681.1317138671875
1717294868.953596,6324,-140.53675842285156
1717295405.132501,6341,-720.0
1717295689.44931,6352,-400.1229553222656
1717295980.993502,6363,-303.9536437988281
1717296230.887138,6370,-1644.41650390625
1717296414.957828,6376,-571.4918823242188
1717297074.18974,6400,-360.2919616699219
1717298626.233964,6455,-400.146728515625
1717298740.814628,6459,-560.3292846679688
1717299140.492931,6472,-1370.0
1717299649.758703,6487,-1765.589599609375
1717299885.03532,6495,-650.0
1717299896.018277,6496,-300.0
1717299998.306615,6500,-380.03607177734375
1717300324.822396,6510,-1743.6605224609375
1717300697.532324,6520,-310.0
1717300709.543336,6521,-210.91677856445312
1717300722.743238,6522,-320.0
1717301041.618873,6530,-600.089599609375
1717301664.054479,6550,-791.2749633789062
1717302539.399829,6574,-439.90570068359375
1717302719.024332,6581,566.2236328125
1717302779.985382,6584,-711.7282104492188
1717302967.55763,6594,-320.0
1717303215.632902,6603,-450.2580261230469
1717303289.937988,6606,-400.35333251953125
1717303632.195409,6616,-1155.5914306640625
1717303793.030503,6621,-560.6754150390625
1717304789.568265,6657,-490.8966064453125
1717305116.433182,6666,-830.6863403320312
1717305153.442698,6668,-560.9262084960938
1717305292.109861,6672,-300.0
1717305498.616058,6678,-330.0
1717305563.05746,6681,-311.54779052734375
1717305806.770609,6688,-1152.265380859375
1717305974.586388,6696,-330.1415710449219
1717306060.367313,6699,-720.0
1717306305.858322,6707,-480.434326171875
1717306427.631027,6711,-720.0
1717306490.393068,6715,-280.0
1717307040.902046,6738,-611.3928833007812
1717307210.360623,6742,-510.3990478515625
1717307327.107124,6749,-280.0
1717307421.646111,6753,-350.4466857910156
1717307759.248633,6764,-1110.0
1717308157.269305,6776,-721.523681640625
1717308650.302655,6792,-1765.308349609375
1717309409.646642,6817,-801.6190795898438
1717310041.200475,6832,-360.3482971191406
1717310502.628316,6846,-370.34478759765625
1717310812.497237,6854,-601.3130493164062
1717311112.570068,6862,-509.9915771484375
1717311326.229442,6868,-812.9412231445312
1717311346.263583,6869,-500.2691345214844
1717312231.995619,6895,-304.72784423828125
1717312621.215604,6909,-330.0
1717313182.217847,6934,-1143.6876220703125
1717313637.815076,6951,-914.5342407226562
1717314087.97347,6963,-443.664306640625
1717314207.783408,6966,-1240.0
1717314433.780889,6972,-1489.016845703125
1717314935.363805,6990,-310.0
1717314991.569028,6992,-401.52349853515625
1717315473.780348,7010,-530.4152221679688
1717315555.217687,7014,-321.2523193359375
1717316310.428275,7035,-850.0
1717316391.014981,7039,-300.0
1717316609.681153,7046,-1303.3253173828125
1717317047.545406,7059,374.8602600097656
1717317344.377617,7065,-280.0
1717317842.470353,7079,-973.0224609375
1717318184.558839,7091,-1193.0025634765625
1717318833.426381,7106,-622.1599731445312
1717319050.754257,7114,-390.1393127441406
1717319107.417817,7115,-1263.1572265625
1717319955.280182,7137,-651.34765625
1717320019.231182,7141,-300.0
1717320303.651988,7155,-973.1348876953125
1717320801.36583,7167,-180.2845458984375
1717320834.8779,7168,-751.3089599609375
1717321014.988784,7175,-300.0
1717321534.316808,7189,-853.2719116210938
1717321841.897562,7195,-611.302490234375
1717322135.920148,7202,-310.0
1717322204.048152,7204,-1163.70654296875
1717322616.615624,7213,-1240.0
1717322706.382867,7215,-1024.3565673828125
1717322752.08891,7216,-1173.1002197265625
1717323411.980289,7235,-932.9684448242188
1717323446.653811,7238,-370.36065673828125
1717323659.20968,7247,-712.0934448242188
1717324058.463074,7260,-480.19024658203125
1717324859.063283,7284,-1163.2806396484375
1717325284.483301,7300,-270.0
1717325773.599454,7311,-310.0
1717326203.105747,7329,-330.0
1717326470.683073,7339,-400.12066650390625
1717326499.058316,7340,-640.8231201171875
1717326708.100262,7346,-320.94970703125
1717326977.431131,7353,-460.0
1717327116.16944,7357,-777.2116088867188
1717327128.676805,7358,-320.0
1717327144.142055,7359,-410.0509948730469
1717327710.826807,7381,-310.0
1717327717.153391,7382,-260.0
1717327817.830598,7386,-723.7747802734375
1717327932.94124,7388,-2114.56787109375
1717328331.466675,7397,-601.4799194335938
1717328464.188334,7401,-1043.9771728515625
1717329242.580622,7430,-590.0
1717329271.148942,7431,-552.0485229492188
1717329570.265029,7440,-501.426025390625
1717329667.034712,7443,-985.6567993164062
1717329770.245338,7450,-511.49285888671875
1717330038.470777,7460,-731.3264770507812
1717330094.884658,7461,-962.8023071289062
1717330133.071434,7463,-590.0
1717330210.466874,7468,-260.0
1717330347.725847,7474,-340.0910339355469
1717330507.009033,7478,-1404.54638671875
1717330586.739186,7480,-450.6025390625
1717330951.494281,7496,-460.0
1717331117.981814,7502,-742.3322143554688
1717331129.978067,7503,-310.0
1717331397.790888,7511,-1063.4051513671875
1717332050.189205,7530,-310.0625
