Wall time,Step,Value
1717329667.035471,7443,89336.4140625
1717329770.246025,7450,66282.1875
1717330038.471509,7460,84877.078125
1717330094.885617,7461,57727.23046875
1717330133.072457,7463,49166.36328125
1717330210.467618,7468,24609.5390625
1717330347.726749,7474,50850.62109375
1717330507.009958,7478,59852.125
1717330586.739933,7480,64076.6328125
1717330951.494995,7496,62601.9296875
1717331117.982737,7502,76306.40625
1717331129.978859,7503,59560.75390625
1717331397.791626,7511,72455.03125
1717332050.190087,7530,63722.125
1717332693.882607,7547,65395.10546875
1717333995.799969,7573,67667.8359375
1717334652.039271,7596,73255.6640625
1717335070.898094,7609,60006.37890625
1717335120.601926,7612,70295.78125
1717336037.825881,7643,71644.140625
1717336052.129074,7644,48506.2109375
1717336454.164868,7660,67062.109375
1717336465.390424,7661,76653.859375
1717336760.543001,7671,71915.34375
1717336838.800094,7674,72628.03125
1717336904.678512,7676,80694.2421875
1717337122.985902,7687,80240.59375
1717337291.431188,7693,62437.625
1717337354.952842,7696,75905.484375
1717337429.217582,7700,59371.046875
1717337814.457385,7718,73871.125
1717337903.905163,7719,63674.8046875
1717337981.905072,7723,57434.421875
1717338023.680356,7726,75790.4375
1717338076.496206,7728,71786.8125
1717338387.942496,7742,55981.65625
1717338485.069805,7746,84299.1796875
1717338744.17656,7757,54514.38671875
1717338854.743461,7760,82607.1953125
1717339632.348172,7780,78341.0625
1717339980.811004,7788,66179.21875
1717340307.3077,7798,58600.7109375
1717340341.426558,7799,63483.875
1717340624.489411,7810,63819.7734375
1717341296.623386,7833,69561.984375
1717341365.255813,7838,45342.25
1717342009.608097,7855,62629.75
1717343283.171924,7899,78927.25
1717343375.259475,7900,57247.43359375
1717343488.112696,7904,59854.5078125
1717343588.881244,7908,68659.984375
1717344189.887547,7926,58570.34765625
1717344424.454727,7932,56084.84375
1717345742.817424,7975,82732.421875
1717345945.657214,7983,66622.0234375
1717346117.668391,7991,66890.8828125
1717346220.888112,7992,78065.3671875
1717346703.542266,8009,87765.5
1717347070.372681,8022,58384.8828125
1717347138.398956,8026,52756.4140625
1717347478.200933,8037,74685.3125
1717347859.805975,8049,86234.609375
1717347952.910626,8052,78412.59375
1717348044.179412,8054,62653.203125
1717348142.480824,8058,67588.8515625
1717348334.552076,8066,69025.890625
1717350104.663869,8126,64677.0078125
1717350252.385412,8132,76712.140625
